condition,query,database,same_model,recall@1,recall@5,recall@10,map,mrr,median_rank,ndcg,n_query,n_database
autoencoder,hoptimus0,gpfm,False,0.978,0.9952,0.9982,0.9859101753801754,0.9859101753801754,1.0,0.9893253944511161,5000.0,5000.0
autoencoder,hoptimus0,hoptimus0,True,0.9994,1.0,1.0,0.9996166666666666,0.9996166666666666,1.0,0.999712321262329,5000.0,5000.0
autoencoder,hoptimus0,virchow,False,0.9814,0.9958,0.9984,0.9877310445986761,0.9877310445986761,1.0,0.9906567673232468,5000.0,5000.0
autoencoder,hoptimus0,virchow2,False,0.9848,0.9962,0.9988,0.9896688464923449,0.9896688464923449,1.0,0.9921211382815677,5000.0,5000.0
autoencoder,virchow,gpfm,False,0.9808,0.9976,0.9986,0.987774314395037,0.987774314395037,1.0,0.9907383979516737,5000.0,5000.0
autoencoder,virchow,hoptimus0,False,0.981,0.9956,0.9976,0.9874522249079253,0.9874522249079253,1.0,0.990413456324484,5000.0,5000.0
autoencoder,virchow,virchow,True,0.9994,1.0,1.0,0.9996166666666666,0.9996166666666666,1.0,0.999712321262329,5000.0,5000.0
autoencoder,virchow,virchow2,False,0.99,0.9988,0.9996,0.9935144270435446,0.9935144270435446,1.0,0.9950938147333854,5000.0,5000.0
autoencoder,virchow2,gpfm,False,0.9856,0.9986,0.9994,0.9910684870684868,0.9910684870684868,1.0,0.9932760319635683,5000.0,5000.0
autoencoder,virchow2,hoptimus0,False,0.9842,0.997,0.9986,0.9894753270622445,0.9894753270622445,1.0,0.9919850186709261,5000.0,5000.0
autoencoder,virchow2,virchow,False,0.991,0.9988,0.9998,0.9943913888888888,0.9943913888888888,1.0,0.9957740123867145,5000.0,5000.0
autoencoder,virchow2,virchow2,True,0.9994,1.0,1.0,0.9996166666666666,0.9996166666666666,1.0,0.999712321262329,5000.0,5000.0
